Id,Nom,Data,Positius_diaris,Hospitalitzats_diaris,UCI,Morts_diaris,Recuperats_diaris,Positius,Recuperats,Hospitalitzats,Morts
14,H. GNRAL. DE ONTINYENT,2020-05-14,2,0,0,0.0,0.0,9,6.0,1.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-14,5,2,0,0.0,3.0,1220,160.0,56.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-14,5,0,3,0.0,0.0,2218,279.0,88.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-14,15,0,5,0.0,2.0,2101,167.0,59.0,22.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-14,13,1,1,0.0,1.0,2685,281.0,86.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-14,24,1,5,0.0,3.0,4047,310.0,210.0,51.0
20,H.GRAL.UNIV.ELCHE,2020-05-14,18,1,5,0.0,3.0,2447,203.0,148.0,13.0
21,H. VEGA BAJA,2020-05-14,8,0,4,1.0,2.0,817,77.0,29.0,15.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-14,16,0,3,1.0,4.0,2749,210.0,94.0,34.0
23,H. DE MANISES,2020-05-14,17,1,2,2.0,3.0,2604,226.0,140.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-14,5,0,4,0.0,0.0,934,93.0,42.0,9.0
1,H. COMARCAL DE VINAROS,2020-05-15,4,0,1,0.0,0.0,860,67.0,32.0,10.0
2,H.GRAL.UNIV. DE CASTELLON,2020-05-15,8,1,1,0.0,2.0,3384,251.0,111.0,56.0
3,H. UNIVERSIT. DE LA PLANA,2020-05-15,11,0,2,0.0,3.0,3203,283.0,110.0,43.0
4,H. DE SAGUNTO,2020-05-15,11,0,0,0.0,2.0,2132,196.0,101.0,30.0
5,H. CLINICO DE VALENCIA,2020-05-15,31,1,2,0.0,4.0,3788,294.0,213.0,61.0
6,H. ARNAU DE VILANOVA,2020-05-15,16,1,0,0.0,0.0,3532,276.0,169.0,36.0
7,H. UNIV. I POLITEC. LA FE,2020-05-15,64,0,5,0.0,3.0,9396,442.0,516.0,83.0
8,H. GENERAL DE REQUENA,2020-05-15,4,1,2,0.0,0.0,1112,105.0,52.0,31.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-05-15,38,2,5,0.0,8.0,5708,266.0,301.0,71.0
10,H.UNIVERSIT. DOCTOR PESET,2020-05-15,14,0,3,0.0,1.0,4103,331.0,205.0,59.0
11,H.UNIVERSIT. DE LA RIBERA,2020-05-15,17,1,3,0.0,2.0,2269,202.0,140.0,28.0
12,H. FRANCESC DE BORJA,2020-05-15,8,0,0,0.0,1.0,1377,129.0,39.0,25.0
13,H. DENIA,2020-05-15,4,0,0,0.0,2.0,987,90.0,21.0,15.0
14,H. LLUIS ALCANYIS,2020-05-15,9,0,0,0.0,0.0,1467,85.0,42.0,34.0
14,H. GNRAL. DE ONTINYENT,2020-05-15,1,0,0,0.0,2.0,10,8.0,-1.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-15,3,1,0,0.0,3.0,1223,163.0,57.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-15,5,0,3,0.0,0.0,2223,279.0,88.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-15,13,0,5,1.0,3.0,2114,170.0,57.0,23.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-15,11,1,2,0.0,5.0,2696,286.0,83.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-15,23,3,5,0.0,4.0,4070,314.0,212.0,51.0
20,H.GRAL.UNIV.ELCHE,2020-05-15,20,3,5,0.0,2.0,2467,205.0,152.0,13.0
21,H. VEGA BAJA,2020-05-15,7,0,4,0.0,1.0,824,78.0,31.0,15.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-15,14,1,3,0.0,3.0,2763,213.0,97.0,34.0
23,H. DE MANISES,2020-05-15,15,1,2,0.0,3.0,2619,229.0,143.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-15,4,0,4,0.0,1.0,938,94.0,41.0,9.0
1,H. COMARCAL DE VINAROS,2020-05-16,4,0,1,0.0,0.0,864,67.0,32.0,10.0
2,H.GRAL.UNIV. DE CASTELLON,2020-05-16,7,0,1,0.0,1.0,3391,252.0,112.0,56.0
3,H. UNIVERSIT. DE LA PLANA,2020-05-16,11,0,2,0.0,0.0,3214,283.0,113.0,43.0
4,H. DE SAGUNTO,2020-05-16,10,1,0,0.0,2.0,2142,198.0,102.0,30.0
5,H. CLINICO DE VALENCIA,2020-05-16,31,0,2,0.0,0.0,3819,294.0,217.0,61.0
6,H. ARNAU DE VILANOVA,2020-05-16,16,0,0,0.0,0.0,3548,276.0,169.0,36.0
7,H. UNIV. I POLITEC. LA FE,2020-05-16,63,2,5,0.0,3.0,9459,445.0,518.0,83.0
8,H. GENERAL DE REQUENA,2020-05-16,4,0,2,0.0,0.0,1116,105.0,52.0,31.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-05-16,39,0,5,1.0,2.0,5747,268.0,306.0,72.0
10,H.UNIVERSIT. DOCTOR PESET,2020-05-16,15,1,3,0.0,0.0,4118,331.0,207.0,59.0
11,H.UNIVERSIT. DE LA RIBERA,2020-05-16,17,0,3,0.0,0.0,2286,202.0,142.0,28.0
12,H. FRANCESC DE BORJA,2020-05-16,6,0,0,0.0,2.0,1383,131.0,38.0,25.0
13,H. DENIA,2020-05-16,5,0,0,0.0,0.0,992,90.0,23.0,15.0
14,H. LLUIS ALCANYIS,2020-05-16,8,0,0,0.0,1.0,1475,86.0,41.0,34.0
14,H. GNRAL. DE ONTINYENT,2020-05-16,0,0,0,0.0,1.0,10,9.0,0.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-16,2,1,1,0.0,2.0,1225,165.0,59.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-16,6,1,3,0.0,0.0,2229,279.0,89.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-16,12,0,4,1.0,1.0,2126,171.0,59.0,24.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-16,12,2,2,0.0,1.0,2708,287.0,89.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-16,23,0,5,0.0,0.0,4093,314.0,216.0,51.0
20,H.GRAL.UNIV.ELCHE,2020-05-16,21,1,5,0.0,0.0,2488,205.0,155.0,13.0
21,H. VEGA BAJA,2020-05-16,8,1,4,0.0,0.0,832,78.0,33.0,15.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-16,14,0,3,0.0,1.0,2777,214.0,99.0,34.0
23,H. DE MANISES,2020-05-16,15,0,2,0.0,0.0,2634,229.0,146.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-16,4,0,4,0.0,0.0,942,94.0,42.0,9.0
1,H. COMARCAL DE VINAROS,2020-05-17,4,0,1,0.0,0.0,868,67.0,32.0,10.0
2,H.GRAL.UNIV. DE CASTELLON,2020-05-17,8,0,1,0.0,0.0,3399,252.0,113.0,56.0
3,H. UNIVERSIT. DE LA PLANA,2020-05-17,11,0,2,0.0,0.0,3225,283.0,113.0,43.0
4,H. DE SAGUNTO,2020-05-17,10,0,0,0.0,0.0,2152,198.0,104.0,30.0
5,H. CLINICO DE VALENCIA,2020-05-17,32,1,2,0.0,0.0,3851,294.0,218.0,61.0
6,H. ARNAU DE VILANOVA,2020-05-17,16,0,0,0.0,0.0,3564,276.0,169.0,36.0
7,H. UNIV. I POLITEC. LA FE,2020-05-17,61,0,5,1.0,2.0,9520,447.0,518.0,84.0
8,H. GENERAL DE REQUENA,2020-05-17,5,1,2,0.0,0.0,1121,105.0,53.0,31.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-05-17,38,0,5,0.0,1.0,5785,269.0,308.0,72.0
10,H.UNIVERSIT. DOCTOR PESET,2020-05-17,15,0,3,0.0,0.0,4133,331.0,207.0,59.0
11,H.UNIVERSIT. DE LA RIBERA,2020-05-17,17,0,3,0.0,0.0,2303,202.0,142.0,28.0
12,H. FRANCESC DE BORJA,2020-05-17,6,0,0,0.0,0.0,1389,131.0,40.0,25.0
13,H. DENIA,2020-05-17,5,0,0,0.0,0.0,997,90.0,23.0,15.0
14,H. LLUIS ALCANYIS,2020-05-17,8,0,0,0.0,0.0,1483,86.0,42.0,34.0
14,H. GNRAL. DE ONTINYENT,2020-05-17,0,0,0,0.0,0.0,10,9.0,1.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-17,1,0,0,0.0,1.0,1226,166.0,60.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-17,8,1,3,0.0,1.0,2237,280.0,89.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-17,12,0,4,0.0,0.0,2138,171.0,61.0,24.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-17,13,1,3,0.0,1.0,2721,288.0,90.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-17,23,0,6,0.0,0.0,4116,314.0,216.0,51.0
20,H.GRAL.UNIV.ELCHE,2020-05-17,21,0,5,0.0,0.0,2509,205.0,155.0,13.0
21,H. VEGA BAJA,2020-05-17,10,2,4,1.0,1.0,842,79.0,33.0,16.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-17,13,2,3,0.0,3.0,2790,217.0,99.0,34.0
23,H. DE MANISES,2020-05-17,15,0,2,0.0,0.0,2649,229.0,146.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-17,4,0,4,0.0,0.0,946,94.0,42.0,9.0
1,H. COMARCAL DE VINAROS,2020-05-18,4,0,1,0.0,0.0,872,67.0,32.0,10.0
2,H.GRAL.UNIV. DE CASTELLON,2020-05-18,8,1,1,0.0,1.0,3407,253.0,113.0,56.0
3,H. UNIVERSIT. DE LA PLANA,2020-05-18,10,0,2,0.0,3.0,3235,286.0,110.0,43.0
4,H. DE SAGUNTO,2020-05-18,9,1,0,0.0,2.0,2161,200.0,103.0,30.0
5,H. CLINICO DE VALENCIA,2020-05-18,28,0,2,0.0,4.0,3879,298.0,214.0,61.0
6,H. ARNAU DE VILANOVA,2020-05-18,15,0,0,0.0,1.0,3579,277.0,168.0,36.0
7,H. UNIV. I POLITEC. LA FE,2020-05-18,58,2,4,0.0,5.0,9578,452.0,518.0,84.0
8,H. GENERAL DE REQUENA,2020-05-18,3,1,3,0.0,3.0,1124,108.0,51.0,31.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-05-18,30,0,4,2.0,8.0,5815,277.0,299.0,74.0
10,H.UNIVERSIT. DOCTOR PESET,2020-05-18,16,1,2,0.0,0.0,4149,331.0,208.0,59.0
11,H.UNIVERSIT. DE LA RIBERA,2020-05-18,16,0,1,0.0,1.0,2319,203.0,141.0,28.0
12,H. FRANCESC DE BORJA,2020-05-18,5,0,0,0.0,1.0,1394,132.0,39.0,25.0
13,H. DENIA,2020-05-18,5,0,0,0.0,0.0,1002,90.0,23.0,15.0
14,H. LLUIS ALCANYIS,2020-05-18,6,1,0,0.0,3.0,1489,89.0,40.0,34.0
14,H. GNRAL. DE ONTINYENT,2020-05-18,0,0,0,0.0,0.0,10,9.0,1.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-18,1,0,0,0.0,0.0,1227,166.0,61.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-18,8,0,1,0.0,0.0,2245,280.0,90.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-18,10,0,4,0.0,3.0,2148,174.0,58.0,24.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-18,13,0,4,0.0,1.0,2734,289.0,90.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-18,23,1,4,1.0,1.0,4139,315.0,215.0,52.0
20,H.GRAL.UNIV.ELCHE,2020-05-18,16,0,3,0.0,5.0,2525,210.0,150.0,13.0
21,H. VEGA BAJA,2020-05-18,10,0,4,0.0,0.0,852,79.0,35.0,16.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-18,13,2,3,0.0,2.0,2803,219.0,102.0,34.0
23,H. DE MANISES,2020-05-18,12,0,2,0.0,3.0,2661,232.0,143.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-18,4,0,4,0.0,0.0,950,94.0,42.0,9.0
1,H. COMARCAL DE VINAROS,2020-05-19,4,0,1,0.0,0.0,876,67.0,32.0,10.0
2,H.GRAL.UNIV. DE CASTELLON,2020-05-19,7,0,1,0.0,1.0,3414,254.0,113.0,56.0
3,H. UNIVERSIT. DE LA PLANA,2020-05-19,8,0,2,1.0,2.0,3243,288.0,110.0,44.0
4,H. DE SAGUNTO,2020-05-19,9,0,0,0.0,0.0,2170,200.0,105.0,30.0
5,H. CLINICO DE VALENCIA,2020-05-19,23,0,2,0.0,5.0,3902,303.0,213.0,61.0
6,H. ARNAU DE VILANOVA,2020-05-19,12,1,0,0.0,4.0,3591,281.0,166.0,36.0
7,H. UNIV. I POLITEC. LA FE,2020-05-19,56,0,4,0.0,2.0,9634,454.0,521.0,84.0
8,H. GENERAL DE REQUENA,2020-05-19,3,0,2,0.0,0.0,1127,108.0,54.0,31.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-05-19,28,0,4,0.0,2.0,5843,279.0,307.0,74.0
10,H.UNIVERSIT. DOCTOR PESET,2020-05-19,17,1,2,0.0,0.0,4166,331.0,209.0,59.0
11,H.UNIVERSIT. DE LA RIBERA,2020-05-19,16,0,1,0.0,1.0,2335,204.0,141.0,28.0
12,H. FRANCESC DE BORJA,2020-05-19,3,0,0,0.0,2.0,1397,134.0,38.0,25.0
13,H. DENIA,2020-05-19,4,0,0,0.0,1.0,1006,91.0,22.0,15.0
14,H. LLUIS ALCANYIS,2020-05-19,5,0,0,0.0,1.0,1494,90.0,42.0,34.0
14,H. GNRAL. DE ONTINYENT,2020-05-19,0,0,0,0.0,0.0,10,9.0,1.0,1.0
15,H. VIRGEN DE LOS LIRIOS,2020-05-19,1,0,0,0.0,0.0,1228,166.0,61.0,37.0
16,H. DE LA MARINA BAIXA,2020-05-19,7,0,1,0.0,1.0,2252,281.0,89.0,61.0
17,H. UNIVERSITARIO SAN JUAN,2020-05-19,9,0,4,0.0,1.0,2157,175.0,60.0,24.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-05-19,11,0,2,0.0,2.0,2745,291.0,89.0,48.0
19,H. GRAL.UNIV. DE ALICANTE,2020-05-19,19,1,3,1.0,5.0,4158,320.0,212.0,53.0
20,H.GRAL.UNIV.ELCHE,2020-05-19,12,0,2,0.0,4.0,2537,214.0,151.0,13.0
21,H. VEGA BAJA,2020-05-19,10,0,4,0.0,0.0,862,79.0,35.0,16.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-05-19,13,0,3,0.0,0.0,2816,219.0,104.0,34.0
23,H. DE MANISES,2020-05-19,12,0,2,0.0,0.0,2673,232.0,146.0,52.0
24,H. UNIVERSIT. VINALOPO,2020-05-19,4,0,3,0.0,0.0,954,94.0,42.0,9.0
